,loss,test_loss,acc,test_acc
322,0.9091343450661443,0.9178368620538481,0.995847489618724,0.9869384673461684
323,0.9091793136032307,0.9174336340404363,0.9957719894299736,0.9872404681011703
324,0.9094658781940811,0.9174714963793179,0.9955454888637222,0.9873159682899207
325,0.9094508856103041,0.9181199171692853,0.9953189882974708,0.986862967157418
326,0.9108900733040151,0.9207906013237681,0.9939599848999623,0.9842204605511514
327,0.9096087359863779,0.9185859524973349,0.9952434881087203,0.9857304643261608
328,0.9099239645084897,0.9261671222638392,0.9950169875424688,0.9782559456398641
329,0.9102825889552849,0.9191346316809815,0.994714986787467,0.9854284635711589
330,0.9100832936268498,0.9171923937428976,0.9947904869762174,0.9874669686674217
331,0.9091480725629318,0.9179105014328796,0.9957719894299736,0.9870139675349189
332,0.9101141112438147,0.918419023066903,0.9947904869762174,0.9862589656474141
333,0.9102274179458618,0.9248176255951757,0.9944884862212156,0.9805209513023783
334,0.9124412674834763,0.9194162097818034,0.9920724801812004,0.9854284635711589
335,0.9090343205537197,0.918308102854208,0.9959229898074745,0.9863344658361646
336,0.9088206278241199,0.9184595023952244,0.9960739901849754,0.9860324650811627
337,0.9088096643127681,0.9201287861895446,0.9960739901849754,0.9846734616836542
338,0.9123482658091374,0.9210871894290482,0.9926764816912043,0.9836164590411476
339,0.9113763180619853,0.9189699175565139,0.9933559833899585,0.9857304643261608
340,0.9098780398495532,0.9181324712896116,0.9950924877312193,0.9864854662136655
341,0.9106752824956093,0.9199192963072643,0.9941864854662137,0.9849754624386561
342,0.9100085849635267,0.9187781907222121,0.994714986787467,0.9861079652699132
343,0.9099475673719305,0.9174334159219898,0.9949414873537183,0.9874669686674217
344,0.9096379631383408,0.9189165957308046,0.9953189882974708,0.9858059645149113
345,0.9092013113164671,0.9193041518978451,0.9956964892412231,0.9853529633824084
346,0.910169835395859,0.91747579453648,0.994714986787467,0.9874669686674217
347,0.9109441309735395,0.9196373637459704,0.9938089845224614,0.985126462816157
348,0.9103265309679336,0.9188319945680923,0.9944884862212156,0.9860324650811627
349,0.9089533571459821,0.9169702981981103,0.9959229898074745,0.987844469611174
350,0.9086793777735337,0.9163697492961146,0.9961494903737259,0.9885239713099283
351,0.9084466787927968,0.9165713031222855,0.9963759909399773,0.9881464703661759
352,0.9083076066153061,0.919860511586286,0.9965269913174782,0.985126462816157
353,0.9141605931203722,0.9216178559162767,0.9904869762174405,0.9830879577198943
354,0.9127584795157114,0.918134238552932,0.99199697999245,0.9859569648924122
355,0.9098332780570799,0.9202268582899213,0.9948659871649679,0.9847489618724047
356,0.9094161499237668,0.9177972780909516,0.9953944884862213,0.9867874669686674
357,0.9085900733148419,0.9188184768393419,0.9963004907512268,0.9861834654586636
358,0.9100719454207858,0.9204545979914458,0.9947904869762174,0.984144960362401
359,0.9098114207171012,0.9229655982791514,0.9951679879199699,0.9816534541336354
360,0.9112522793564819,0.9197593136974003,0.9935069837674594,0.9852019630049075
361,0.911072326887057,0.91953569089157,0.9935824839562098,0.9852019630049075
362,0.9108436353828596,0.9201578333757926,0.9938844847112118,0.9845224613061533
363,0.9113843471243761,0.9204439854852243,0.9935069837674594,0.9839184597961494
364,0.9097356578866065,0.9183741990782789,0.9951679879199699,0.986560966402416
365,0.9107042952724125,0.920361934652651,0.9940354850887128,0.9844469611174028
366,0.910005847181099,0.9174682577163125,0.9948659871649679,0.9873914684786712
367,0.9092201003129932,0.9199074073402203,0.9956964892412231,0.9846734616836542
368,0.9092121282637408,0.9187189533514677,0.9956209890524726,0.9861079652699132
369,0.9104356723995024,0.9190985566176079,0.9944129860324651,0.9858059645149113
370,0.9105233165664949,0.9189708644641195,0.9944884862212156,0.9857304643261608
